Feature,Average Pointwise Mutual Information
<s> <s> <s> <s> it,0.8771134997263716
police,0.8771134997263716
makes,0.8771134997263716
cant,0.8771134997263716
obamas,0.8771134997263716
serving,0.8771134997263716
check,0.8771134997263716
force,0.8771134997263716
gay,0.8771134997263716
research,0.8771134997263716
medicare </s> </s> </s> </s>,0.8771134997263716
well,0.8771134997263716
record,0.8771134997263716
property,0.8771134997263716
twice,0.8771134997263716
thousands,0.8771134997263716
christmas,0.8771134997263716
repeatedly,0.8771134997263716
budget </s> </s> </s> </s>,0.8771134997263716
<s> <s> <s> <s> this,0.8771134997263716
governor,0.8711526308866127
just,0.8671997493163133
while,0.8606109174980336
schools,0.8606109174980336
50,0.8590227617120921
care,0.856218781416313
2,0.8553428577615065
i,0.8474524831290261
trump,0.8474524831290261
the united states </s> </s>,0.8474524831290261
jersey,0.8474524831290261
increased,0.8474524831290261
massachusetts,0.8468443986005878
young,0.8468443986005878
abortion,0.8468443986005878
dollars,0.8468443986005878
<s> <s> <s> <s> barack,0.8468443986005878
rhode,0.8468443986005878
island,0.8468443986005878
more,0.845135531878699
last,0.8430777457815918
less,0.8343532683665448
lost,0.8343532683665448
wants,0.8315502574801634
time,0.8306261767905505
income,0.8278361406131067
what,0.8223570400991707
than,0.820663482622809
<s> <s> <s> <s> i,0.8084521732087232
history,0.8084521732087232
american,0.8084521732087232
school,0.8084521732087232
land,0.8084521732087229
<s> <s> <s> <s> for,0.8084521732087229
24,0.8084521732087229
70,0.8084521732087229
businesses,0.8084521732087229
votes,0.8084521732087229
atlanta,0.8084521732087229
6,0.8084521732087229
him,0.8084521732087229
arizona,0.8084521732087229
down,0.8084521732087229
democratic,0.8084521732087229
amount,0.8084521732087229
christie,0.8084521732087229
countries,0.8084521732087229
investment,0.8084521732087229
million </s> </s> </s> </s>,0.8084521732087229
pace,0.8084521732087229
seven,0.8084521732087229
tried,0.8084521732087229
in texas </s> </s> </s>,0.8084521732087229
came,0.8084521732087229
lot,0.8084521732087229
<s> <s> <s> <s> every,0.8084521732087229
male,0.8084521732087229
largest,0.8084521732087229
drilling,0.8084521732087229
jobs </s> </s> </s> </s>,0.8084521732087229
students,0.8084521732087229
ban,0.8084521732087229
child,0.8084521732087229
back,0.8084521732087229
2009,0.8084521732087229
level,0.8084521732087229
since,0.7866679940100935
demand,0.7856616698139536
mandate,0.7856616698139536
jim,0.7856616698139536
m,0.7856616698139536
stage,0.7856616698139536
mitt,0.7856616698139536
ron,0.7856616698139536
out </s> </s> </s> </s>,0.7856616698139536
making,0.7856616698139536
hate,0.7856616698139536
muslims,0.7856616698139536
never,0.7856616698139536
45,0.7856616698139536
able,0.7856616698139536
<s> <s> <s> <s> what,0.7856616698139536
<s> <s> <s> we have,0.7856616698139536
<s> <s> <s> <s> under,0.7856616698139536
cases,0.7856616698139536
loan,0.7856616698139536
terrorist,0.7856616698139536
america </s> </s> </s> </s>,0.7856616698139536
scheme,0.7856616698139536
wall,0.7856616698139536
long,0.7856616698139536
registered,0.7856616698139536
providence,0.7856616698139536
media,0.7856616698139536
power,0.7856616698139536
whether,0.7856616698139536
let,0.7856616698139536
benghazi,0.7856616698139536
<s> <s> <s> says u,0.7856616698139536
<s> <s> says u s,0.7856616698139536
criminal,0.7856616698139536
fastest,0.7856616698139536
increases,0.7856616698139536
ronald,0.7856616698139536
sent,0.7856616698139536
troops,0.7856616698139536
create,0.7856616698139536
congress,0.7856616698139536
presidency,0.7856616698139536
presidency </s> </s> </s> </s>,0.7856616698139536
<s> <s> <s> <s> after,0.7856616698139536
domestic,0.7856616698139536
bring,0.7856616698139536
250,0.7856616698139536
send,0.7856616698139536
the u s mexico border,0.7856616698139536
there </s> </s> </s> </s>,0.7856616698139536
refused,0.7856616698139536
prices,0.7856616698139536
cash,0.7856616698139536
<s> <s> <s> <s> not,0.7856616698139536
<s> <s> <s> <s> david,0.7856616698139536
income tax </s> </s> </s>,0.7856616698139536
killed,0.7856616698139536
<s> <s> <s> the state,0.7856616698139536
core,0.7856616698139536
increase,0.7856616698139536
wasnt,0.7856616698139536
open,0.7856616698139536
healthcare,0.7856616698139536
id,0.7856616698139536
me,0.7856616698139536
live,0.7856616698139536
columbia,0.7856616698139536
entire,0.7856616698139536
brought,0.7856616698139536
money </s> </s> </s> </s>,0.7856616698139536
kill,0.7856616698139536
<s> <s> <s> <s> texas,0.7856616698139536
<s> <s> <s> we spend,0.7856616698139536
part,0.7856616698139536
marriage </s> </s> </s> </s>,0.7856616698139536
losing,0.7856616698139536
international,0.7856616698139536
15,0.7856616698139536
change </s> </s> </s> </s>,0.7856616698139536
require,0.7856616698139536
cell,0.7856616698139536
negotiations,0.7856616698139536
light,0.7856616698139536
born,0.7856616698139536
white,0.7856616698139536
black,0.7856616698139536
congressman,0.7856616698139536
option,0.7856616698139536
medical,0.7856616698139536
amendment,0.7856616698139536
legislative,0.7856616698139536
employee,0.7856616698139536
additional,0.7856616698139536
run,0.7856616698139536
gives,0.7856616698139536
donors,0.7856616698139536
<s> <s> <s> <s> mitt,0.7856616698139536
libya,0.7856616698139536
campaigns,0.7856616698139536
presidential,0.7856616698139536
information,0.7856616698139536
<s> <s> <s> says in,0.7856616698139536
means,0.7856616698139536
from,0.7830800146452772
highest,0.7706241685975104
months,0.7706241685975104
war,0.7706241685975104
department,0.7706241685975104
30,0.7706241685975104
raise,0.7706241685975104
had,0.763228913148529
dont,0.7404339346976075
going,0.7404339346976075
medicare,0.7404339346976075
go,0.7404339346976075
mccain,0.734256076693004
<s> <s> <s> hillary clinton,0.734256076693004
nearly,0.734256076693004
deficit,0.734256076693004
undocumented,0.734256076693004
birth,0.734256076693004
eight,0.734256076693004
minimum,0.734256076693004
cities,0.734256076693004
different,0.734256076693004
bills,0.734256076693004
lower,0.734256076693004
oil,0.734256076693004
living,0.734256076693004
recent,0.734256076693004
month,0.734256076693004
paying,0.734256076693004
working,0.734256076693004
your,0.7255988578726302
every,0.7166517372928043
off,0.6994364140580908
actually,0.6994364140580908
care </s> </s> </s> </s>,0.6963590340467933
business,0.6963590340467933
where,0.6963590340467933
obamacare,0.6677376285403445
start,0.6661557885346717
100,0.6661557885346717
biggest,0.6661557885346717
<s> <s> <s> <s> as,0.6661557885346717
200,0.6661557885346717
proposal,0.6661557885346717
six,0.6661557885346717
60,0.6661557885346717
average,0.6343573608117928
class,0.6124562287600755
affordable,0.6124562287600755
<s> <s> <s> <s> most,0.6124562287600755
<s> <s> <s> <s> u,0.6124562287600755
<s> <s> <s> u s,0.6124562287600755
bank,0.6124562287600755
walker,0.6124562287600755
isis,0.6124562287600755
changed,0.6124562287600755
romneys,0.6124562287600755
gave,0.6124562287600755
past,0.6124562287600755
great,0.6124562287600755
saying,0.6124562287600755
irs,0.6124562287600755
hes,0.6124562287600755
patrol,0.6124562287600755
mexico,0.6124562287600755
border </s> </s> </s> </s>,0.6124562287600755
300,0.6124562287600755
veterans,0.6124562287600755
rob,0.6124562287600755
milwaukee,0.6124562287600755
muslim,0.6124562287600755
babies,0.6124562287600755
local,0.6124562287600755
hasnt,0.6124562287600755
illegal immigrants </s> </s> </s>,0.6124562287600755
legal,0.6124562287600755
using,0.6124562287600755
welfare,0.6124562287600755
asked,0.6124562287600755
hard,0.6124562287600755
george,0.603962850424997
created,0.603962850424997
election,0.5470406325074315
weve,0.5470406325074315
<s> <s> <s> there are,0.5470406325074315
illegal,0.5344715088214899
funding,0.5344715088214899
<s> <s> <s> <s> since,0.49471305820110395
economy,0.49471305820110395
debt,0.49471305820110395
next,0.4621107097940888
probably,0.4621107097940888
ago,0.4621107097940888
climate,0.4621107097940888
vote,0.4014989973316853
day,0.4014989973316853
abortions,0.3321660895295826
sex,0.3321660895295826
supports,-0.05422517375597957
annies,-inf
group,-inf
trimester,-inf
<s> <s> says the annies,-inf
<s> says the annies list,-inf
says the annies list political,-inf
the annies list political group,-inf
annies list political group supports,-inf
list political group supports third,-inf
political group supports third trimester,-inf
group supports third trimester abortions,-inf
supports third trimester abortions on,-inf
third trimester abortions on demand,-inf
trimester abortions on demand </s>,-inf
abortions on demand </s> </s>,-inf
on demand </s> </s> </s>,-inf
demand </s> </s> </s> </s>,-inf
decline,-inf
started,-inf
natural,-inf
gas,-inf
begin,-inf
w,-inf
bushs,-inf
<s> <s> <s> when did,-inf
<s> <s> when did the,-inf
<s> when did the decline,-inf
when did the decline of,-inf
did the decline of coal,-inf
the decline of coal start,-inf
decline of coal start it,-inf
of coal start it started,-inf
coal start it started when,-inf
start it started when natural,-inf
it started when natural gas,-inf
started when natural gas took,-inf
when natural gas took off,-inf
natural gas took off that,-inf
gas took off that started,-inf
took off that started to,-inf
off that started to begin,-inf
that started to begin in,-inf
started to begin in president,-inf
to begin in president george,-inf
begin in president george w,-inf
in president george w bushs,-inf
president george w bushs administration,-inf
george w bushs administration </s>,-inf
w bushs administration </s> </s>,-inf
bushs administration </s> </s> </s>,-inf
administration </s> </s> </s> </s>,-inf
agrees,-inf
voting,-inf
benefit,-inf
doubt,-inf
<s> <s> hillary clinton agrees,-inf
<s> hillary clinton agrees with,-inf
hillary clinton agrees with john,-inf
clinton agrees with john mccain,-inf
agrees with john mccain by,-inf
with john mccain by voting,-inf
john mccain by voting to,-inf
mccain by voting to give,-inf
by voting to give george,-inf
voting to give george bush,-inf
to give george bush the,-inf
give george bush the benefit,-inf
george bush the benefit of,-inf
bush the benefit of the,-inf
the benefit of the doubt,-inf
benefit of the doubt on,-inf
of the doubt on iran,-inf
the doubt on iran </s>,-inf
doubt on iran </s> </s>,-inf
surgeries,-inf
<s> <s> <s> <s> health,-inf
<s> <s> <s> health care,-inf
<s> <s> health care reform,-inf
<s> health care reform legislation,-inf
health care reform legislation is,-inf
care reform legislation is likely,-inf
reform legislation is likely to,-inf
legislation is likely to mandate,-inf
is likely to mandate free,-inf
likely to mandate free sex,-inf
to mandate free sex change,-inf
mandate free sex change surgeries,-inf
free sex change surgeries </s>,-inf
sex change surgeries </s> </s>,-inf
change surgeries </s> </s> </s>,-inf
surgeries </s> </s> </s> </s>,-inf
economic,-inf
<s> <s> <s> the economic,-inf
<s> <s> the economic turnaround,-inf
<s> the economic turnaround started,-inf
the economic turnaround started at,-inf
economic turnaround started at the,-inf
turnaround started at the end,-inf
started at the end of,-inf
at the end of my,-inf
the end of my term,-inf
end of my term </s>,-inf
of my term </s> </s>,-inf
my term </s> </s> </s>,-inf
chicago,-inf
bears,-inf
starting,-inf
quarterbacks,-inf
tenured,-inf
uw,-inf
faculty,-inf
fired,-inf
<s> <s> <s> the chicago,-inf
<s> <s> the chicago bears,-inf
<s> the chicago bears have,-inf
the chicago bears have had,-inf
chicago bears have had more,-inf
bears have had more starting,-inf
have had more starting quarterbacks,-inf
had more starting quarterbacks in,-inf
more starting quarterbacks in the,-inf
starting quarterbacks in the last,-inf
quarterbacks in the last 10,-inf
in the last 10 years,-inf
the last 10 years than,-inf
last 10 years than the,-inf
10 years than the total,-inf
years than the total number,-inf
than the total number of,-inf
the total number of tenured,-inf
total number of tenured uw,-inf
number of tenured uw faculty,-inf
of tenured uw faculty fired,-inf
tenured uw faculty fired during,-inf
uw faculty fired during the,-inf
faculty fired during the last,-inf
fired during the last two,-inf
during the last two decades,-inf
the last two decades </s>,-inf
last two decades </s> </s>,-inf
two decades </s> </s> </s>,-inf
dunnam,-inf
lived,-inf
represents,-inf
<s> <s> <s> <s> jim,-inf
<s> <s> <s> jim dunnam,-inf
<s> <s> jim dunnam has,-inf
<s> jim dunnam has not,-inf
jim dunnam has not lived,-inf
dunnam has not lived in,-inf
has not lived in the,-inf
not lived in the district,-inf
lived in the district he,-inf
in the district he represents,-inf
the district he represents for,-inf
district he represents for years,-inf
he represents for years now,-inf
represents for years now </s>,-inf
for years now </s> </s>,-inf
years now </s> </s> </s>,-inf
actively,-inf
passing,-inf
russ,-inf
feingold,-inf
toughest,-inf
ethics,-inf
watergate,-inf
<s> <s> i m the,-inf
<s> i m the only,-inf
i m the only person,-inf
m the only person on,-inf
the only person on this,-inf
only person on this stage,-inf
person on this stage who,-inf
on this stage who has,-inf
this stage who has worked,-inf
stage who has worked actively,-inf
who has worked actively just,-inf
has worked actively just last,-inf
worked actively just last year,-inf
actively just last year passing,-inf
just last year passing along,-inf
last year passing along with,-inf
year passing along with russ,-inf
passing along with russ feingold,-inf
along with russ feingold some,-inf
with russ feingold some of,-inf
russ feingold some of the,-inf
feingold some of the toughest,-inf
some of the toughest ethics,-inf
of the toughest ethics reform,-inf
the toughest ethics reform since,-inf
toughest ethics reform since watergate,-inf
ethics reform since watergate </s>,-inf
reform since watergate </s> </s>,-inf
since watergate </s> </s> </s>,-inf
watergate </s> </s> </s> </s>,-inf
however,-inf
lottery,-inf
funds,-inf
newport,-inf
eventually,-inf
noaa,-inf
marine,-inf
operations,-inf
pacific,-inf
<s> <s> <s> <s> however,-inf
<s> <s> <s> however it,-inf
<s> <s> however it took,-inf
<s> however it took 19,-inf
however it took 19 5,-inf
it took 19 5 million,-inf
took 19 5 million in,-inf
19 5 million in oregon,-inf
5 million in oregon lottery,-inf
million in oregon lottery funds,-inf
in oregon lottery funds for,-inf
oregon lottery funds for the,-inf
lottery funds for the port,-inf
funds for the port of,-inf
for the port of newport,-inf
the port of newport to,-inf
port of newport to eventually,-inf
of newport to eventually land,-inf
newport to eventually land the,-inf
to eventually land the new,-inf
eventually land the new noaa,-inf
land the new noaa marine,-inf
the new noaa marine operations,-inf
new noaa marine operations center,-inf
noaa marine operations center pacific,-inf
marine operations center pacific </s>,-inf
operations center pacific </s> </s>,-inf
center pacific </s> </s> </s>,-inf
pacific </s> </s> </s> </s>,-inf
gop,-inf
primary,-inf
opponents,-inf
joe,-inf
leibham,-inf
cast,-inf
compromise,-inf
788,-inf
higher,-inf
electricity,-inf
<s> <s> <s> says gop,-inf
<s> <s> says gop primary,-inf
<s> says gop primary opponents,-inf
says gop primary opponents glenn,-inf
gop primary opponents glenn grothman,-inf
primary opponents glenn grothman and,-inf
opponents glenn grothman and joe,-inf
glenn grothman and joe leibham,-inf
grothman and joe leibham cast,-inf
and joe leibham cast a,-inf
joe leibham cast a compromise,-inf
leibham cast a compromise vote,-inf
cast a compromise vote that,-inf
a compromise vote that cost,-inf
compromise vote that cost 788,-inf
vote that cost 788 million,-inf
that cost 788 million in,-inf
