Feature,Pointwise Mutual Information
raising minimum wage,1.5104744194221706
minimum wage 10,1.5104744194221706
wage 10 .,1.5104744194221706
10 . 10,1.5104744194221706
. 10 hour,1.5104744194221706
10 hour would,1.5104744194221706
hour would help,1.5104744194221706
would help lift,1.5104744194221706
help lift million,1.5104744194221706
lift million americans,1.5104744194221706
million americans poverty,1.5104744194221706
americans poverty .,1.5104744194221706
secretary,1.5104744194221706
john kerry,1.5104744194221706
flew,1.5104744194221706
managua,1.5104744194221706
communist,1.5104744194221706
dictator,1.5104744194221706
iel,1.5104744194221706
ortega,1.5104744194221706
accused,1.5104744194221706
reagan,1.5104744194221706
engaging,1.5104744194221706
<s> says secretary,1.5104744194221706
says secretary state,1.5104744194221706
secretary state john kerry,1.5104744194221706
state john kerry senator,1.5104744194221706
john kerry senator flew,1.5104744194221706
senator flew managua,1.5104744194221706
flew managua met,1.5104744194221706
managua met communist,1.5104744194221706
met communist dictator,1.5104744194221706
communist dictator dan,1.5104744194221706
dictator dan iel,1.5104744194221706
dan iel ortega,1.5104744194221706
iel ortega accused,1.5104744194221706
ortega accused reagan,1.5104744194221706
accused reagan administration,1.5104744194221706
reagan administration engaging,1.5104744194221706
administration engaging terrorism,1.5104744194221706
engaging terrorism .,1.5104744194221706
always,1.5104744194221706
prochoice,1.5104744194221706
sen . obama,1.5104744194221706
. obama always,1.5104744194221706
obama always 100,1.5104744194221706
always 100 percent,1.5104744194221706
100 percent prochoice,1.5104744194221706
percent prochoice rating,1.5104744194221706
prochoice rating .,1.5104744194221706
rating . </s>,1.5104744194221706
gina,1.5104744194221706
raimondo,1.5104744194221706
portfolio,1.5104744194221706
gone,1.5104744194221706
annually,1.5104744194221706
<s> since gina,1.5104744194221706
since gina raimondo,1.5104744194221706
gina raimondo took,1.5104744194221706
raimondo took office,1.5104744194221706
took office investment,1.5104744194221706
office investment fees,1.5104744194221706
investment fees states,1.5104744194221706
fees states pension,1.5104744194221706
states pension portfolio,1.5104744194221706
pension portfolio gone,1.5104744194221706
portfolio gone 12,1.5104744194221706
gone 12 million,1.5104744194221706
12 million annually,1.5104744194221706
million annually 50,1.5104744194221706
annually 50 million,1.5104744194221706
50 million .,1.5104744194221706
<s> federal debt,1.5104744194221706
federal debt growing,1.5104744194221706
debt growing 4,1.5104744194221706
growing 4 billion,1.5104744194221706
4 billion day,1.5104744194221706
billion day .,1.5104744194221706
lay,1.5104744194221706
president barack obama jobs,1.5104744194221706
barack obama jobs bill,1.5104744194221706
jobs bill states,1.5104744194221706
bill states would,1.5104744194221706
states would no,1.5104744194221706
would no longer,1.5104744194221706
no longer lay,1.5104744194221706
longer lay teachers,1.5104744194221706
lay teachers firefighters,1.5104744194221706
police officers .,1.5104744194221706
officers . </s>,1.5104744194221706
checks,1.5104744194221706
not_required,1.5104744194221706
not_search,1.5104744194221706
not_work,1.5104744194221706
not_due,1.5104744194221706
not_exemptions,1.5104744194221706
<s> <s> two,1.5104744194221706
<s> two thirds,1.5104744194221706
two thirds wisconsinites,1.5104744194221706
thirds wisconsinites receiving,1.5104744194221706
wisconsinites receiving unemployment,1.5104744194221706
receiving unemployment checks,1.5104744194221706
unemployment checks not,1.5104744194221706
checks not not_required,1.5104744194221706
not not_required not_search,1.5104744194221706
not_required not_search not_work,1.5104744194221706
not_search not_work not_due,1.5104744194221706
not_work not_due not_current,1.5104744194221706
not_due not_current not_work,1.5104744194221706
not_current not_work not_search,1.5104744194221706
not_work not_search not_exemptions,1.5104744194221706
not_search not_exemptions .,1.5104744194221706
not_exemptions . </s>,1.5104744194221706
premium,1.5104744194221706
<s> president obamas,1.5104744194221706
president obamas health,1.5104744194221706
obamas health care,1.5104744194221706
health care reforms,1.5104744194221706
care reforms premium,1.5104744194221706
reforms premium average,1.5104744194221706
premium average plan,1.5104744194221706
average plan family,1.5104744194221706
plan family didnt,1.5104744194221706
family didnt go,1.5104744194221706
didnt go 2,1.5104744194221706
go 2 500,1.5104744194221706
2 500 per,1.5104744194221706
500 per year,1.5104744194221706
per year gone,1.5104744194221706
year gone 2,1.5104744194221706
gone 2 500,1.5104744194221706
also,1.5104744194221706
investigated,1.5104744194221706
liberal,1.5104744194221706
progressive,1.5104744194221706
looking,1.5104744194221706
everybody,1.5104744194221706
<s> irs also,1.5104744194221706
irs also investigated,1.5104744194221706
also investigated liberal,1.5104744194221706
investigated liberal groups,1.5104744194221706
liberal groups groups,1.5104744194221706
groups groups progressive,1.5104744194221706
groups progressive name,1.5104744194221706
progressive name .,1.5104744194221706
name . irs,1.5104744194221706
. irs basically,1.5104744194221706
irs basically looking,1.5104744194221706
basically looking everybody,1.5104744194221706
looking everybody .,1.5104744194221706
everybody . </s>,1.5104744194221706
<s> economy creating,1.5104744194221706
economy creating jobs,1.5104744194221706
creating jobs fastest,1.5104744194221706
jobs fastest pace,1.5104744194221706
fastest pace since,1.5104744194221706
pace since 1999,1.5104744194221706
since 1999 .,1.5104744194221706
1999 . </s>,1.5104744194221706
not_meet,1.5104744194221706
not_prime,1.5104744194221706
not_minister,1.5104744194221706
not_benjamin,1.5104744194221706
not_netanyahu,1.5104744194221706
not_new,1.5104744194221706
not_york,1.5104744194221706
president obama decided,1.5104744194221706
obama decided not,1.5104744194221706
decided not not_meet,1.5104744194221706
not not_meet not_prime,1.5104744194221706
not_meet not_prime not_minister,1.5104744194221706
not_prime not_minister not_benjamin,1.5104744194221706
not_minister not_benjamin not_netanyahu,1.5104744194221706
not_benjamin not_netanyahu not_new,1.5104744194221706
not_netanyahu not_new not_york,1.5104744194221706
not_new not_york .,1.5104744194221706
not_york . </s>,1.5104744194221706
freely,1.5104744194221706
love,1.5104744194221706
<s> <s> majority,1.5104744194221706
<s> majority states,1.5104744194221706
majority states marry,1.5104744194221706
states marry freely,1.5104744194221706
marry freely still,1.5104744194221706
freely still fired,1.5104744194221706
still fired love,1.5104744194221706
fired love .,1.5104744194221706
love . </s>,1.5104744194221706
britains,1.5104744194221706
leave,1.5104744194221706
european,1.5104744194221706
hours,1.5104744194221706
401,1.5104744194221706
<s> <s> britains,1.5104744194221706
<s> britains vote,1.5104744194221706
britains vote leave,1.5104744194221706
vote leave european,1.5104744194221706
leave european union,1.5104744194221706
european union within,1.5104744194221706
union within 24,1.5104744194221706
within 24 hours,1.5104744194221706
24 hours americans,1.5104744194221706
hours americans lost,1.5104744194221706
americans lost 100,1.5104744194221706
lost 100 billion,1.5104744194221706
100 billion 401,1.5104744194221706
billion 401 k,1.5104744194221706
401 k s,1.5104744194221706
k s .,1.5104744194221706
medicaid,1.5104744194221706
declined,1.5104744194221706
<s> <s> medicaid,1.5104744194221706
<s> medicaid spending,1.5104744194221706
medicaid spending declined,1.5104744194221706
spending declined 1,1.5104744194221706
declined 1 .,1.5104744194221706
1 . 9,1.5104744194221706
. 9 percent,1.5104744194221706
9 percent 2012,1.5104744194221706
percent 2012 second,1.5104744194221706
2012 second decline,1.5104744194221706
second decline 47,1.5104744194221706
decline 47 years,1.5104744194221706
47 years .,1.5104744194221706
88,1.5104744194221706
constables,1.5104744194221706
duty,1.5104744194221706
<s> says 88,1.5104744194221706
says 88 texas,1.5104744194221706
88 texas constables,1.5104744194221706
texas constables died,1.5104744194221706
constables died line,1.5104744194221706
died line duty,1.5104744194221706
line duty .,1.5104744194221706
duty . </s>,1.5104744194221706
prepaid,1.5104744194221706
. rick scott,1.5104744194221706
rick scott cut,1.5104744194221706
scott cut cost,1.5104744194221706
cut cost prepaid,1.5104744194221706
cost prepaid college,1.5104744194221706
prepaid college tuition,1.5104744194221706
college tuition nearly,1.5104744194221706
tuition nearly 20,1.5104744194221706
nearly 20 000,1.5104744194221706
20 000 .,1.5104744194221706
000 . </s>,1.5104744194221706
columbus,1.5104744194221706
contribute,1.5104744194221706
guaranteed,1.5104744194221706
pensions,1.5104744194221706
<s> <s> city,1.5104744194221706
<s> city columbus,1.5104744194221706
city columbus would,1.5104744194221706
columbus would save,1.5104744194221706
would save 41,1.5104744194221706
save 41 million,1.5104744194221706
41 million year,1.5104744194221706
million year employees,1.5104744194221706
year employees contribute,1.5104744194221706
employees contribute guaranteed,1.5104744194221706
contribute guaranteed check,1.5104744194221706
guaranteed check pensions,1.5104744194221706
check pensions .,1.5104744194221706
pensions . </s>,1.5104744194221706
cfo,1.5104744194221706
krakow's,1.5104744194221706
scam,1.5104744194221706
refunded,1.5104744194221706
josephine,1.5104744194221706
con,1.5104744194221706
<s> <s> florida's,1.5104744194221706
<s> florida's cfo,1.5104744194221706
florida's cfo shut,1.5104744194221706
cfo shut krakow's,1.5104744194221706
shut krakow's scam,1.5104744194221706
krakow's scam refunded,1.5104744194221706
scam refunded 1,1.5104744194221706
refunded 1 .,1.5104744194221706
1 . 2,1.5104744194221706
. 2 million,1.5104744194221706
2 million josephine,1.5104744194221706
million josephine victims,1.5104744194221706
josephine victims con,1.5104744194221706
victims con man,1.5104744194221706
con man .,1.5104744194221706
man . </s>,1.5104744194221706
computer,1.5104744194221706
sciences,1.5104744194221706
degrees,1.5104744194221706
80s,1.5104744194221706
<s> women getting,1.5104744194221706
women getting computer,1.5104744194221706
getting computer sciences,1.5104744194221706
computer sciences degrees,1.5104744194221706
sciences degrees 80s,1.5104744194221706
degrees 80s factor,1.5104744194221706
80s factor 2,1.5104744194221706
factor 2 plus,1.5104744194221706
2 plus now,1.5104744194221706
plus now .,1.5104744194221706
murders,1.5104744194221706
committed,1.5104744194221706
legally,1.5104744194221706
purchase,1.5104744194221706
<s> <s> 3,1.5104744194221706
<s> 3 percent,1.5104744194221706
3 percent murders,1.5104744194221706
percent murders crimes,1.5104744194221706
murders crimes committed,1.5104744194221706
crimes committed guns,1.5104744194221706
committed guns people,1.5104744194221706
guns people actually,1.5104744194221706
people actually legally,1.5104744194221706
actually legally purchase,1.5104744194221706
legally purchase guns,1.5104744194221706
purchase guns .,1.5104744194221706
guns . </s>,1.5104744194221706
neighborhood,1.5104744194221706
closing,1.5104744194221706
<s> <s> neighborhood,1.5104744194221706
<s> neighborhood schools,1.5104744194221706
neighborhood schools closing,1.5104744194221706
schools closing .,1.5104744194221706
closing . </s>,1.5104744194221706
organizers,1.5104744194221706
stronger,1.5104744194221706
advocate,1.5104744194221706
ted,1.5104744194221706
kennedy,1.5104744194221706
<s> <s> told,1.5104744194221706
<s> told gay,1.5104744194221706
told gay organizers,1.5104744194221706
gay organizers massachusetts,1.5104744194221706
organizers massachusetts would,1.5104744194221706
massachusetts would stronger,1.5104744194221706
would stronger advocate,1.5104744194221706
stronger advocate special,1.5104744194221706
advocate special rights,1.5104744194221706
special rights even,1.5104744194221706
rights even ted,1.5104744194221706
even ted kennedy,1.5104744194221706
ted kennedy .,1.5104744194221706
kennedy . </s>,1.5104744194221706
consistently,1.5104744194221706
leaner,1.5104744194221706
