Sentiment,Word
positive,unconcerned
positive,unconditional
negative,unconfirmed
negative,unconstitutional
negative,uncontrolled
positive,unconventional
negative,unconvincing
negative,unconvincingly
negative,uncouth
positive,undaunted
negative,undecided
negative,undefined
negative,undependability
negative,undependable
negative,underdog
negative,underdog
negative,underestimate
negative,underlings
negative,underlings
negative,undermine
negative,underpaid
positive,understand
positive,understandable
positive,understanding
positive,understanding
positive,understood
positive,understate
positive,understated
positive,understatedly
negative,undesirable
negative,undetermined
negative,undid
negative,undignified
positive,undisputable
positive,undisputably
positive,undisputed
negative,undo
negative,undocumented
negative,undone
positive,undoubted
positive,undoubtedly
negative,undue
negative,unease
negative,unease
negative,uneasily
negative,uneasiness
negative,uneasiness
negative,uneasy
negative,uneconomical
positive,unencumbered
negative,unequal
positive,unequivocal
positive,unequivocal
positive,unequivocally
negative,unethical
negative,uneven
negative,uneventful
negative,unexpected
negative,unexpectedly
negative,unexplained
negative,unfair
negative,unfairly
negative,unfaithful
negative,unfaithfully
negative,unfamiliar
negative,unfavorable
positive,unfazed
negative,unfeeling
positive,unfettered
negative,unfinished
negative,unfit
negative,unforeseen
positive,unforgettable
negative,unfortunate
negative,unfortunately
negative,unfounded
negative,unfriendly
negative,unfulfilled
negative,unfunded
negative,ungrateful
negative,ungovernable
negative,ungovernable
negative,unhappily
negative,unhappiness
negative,unhappy
negative,unhealthy
positive,uniform
positive,uniformly
negative,unilateralism
negative,unilateralism
negative,unimaginable
negative,unimaginably
negative,unimportant
negative,uninformed
negative,uninsured
negative,unipolar
negative,unipolar
positive,unique
positive,unity
positive,unity
positive,universal
negative,unjust
negative,unjustifiable
negative,unjustifiably
negative,unjustified
negative,unjustly
negative,unkind
negative,unkindly
negative,unlamentable
negative,unlamentably
negative,unlawful
negative,unlawfully
negative,unlawfulness
negative,unlawfulness
negative,unleash
negative,unlicensed
negative,unlikely
positive,unlimited
negative,unlucky
negative,unmoved
negative,unnatural
negative,unnaturally
negative,unnecessary
negative,unneeded
negative,unnerve
negative,unnerved
negative,unnerving
negative,unnervingly
negative,unnoticed
negative,unobserved
negative,unorthodox
negative,unorthodoxy
positive,unparalleled
negative,unpleasant
negative,unpleasantries
negative,unpleasantries
negative,unpopular
negative,unprecedent
negative,unprecedented
negative,unpredictable
negative,unprepared
positive,unpretentious
negative,unproductive
negative,unprofitable
negative,unqualified
positive,unquestionable
positive,unquestionably
negative,unravel
negative,unravel
negative,unraveled
negative,unrealistic
negative,unreasonable
negative,unreasonable
negative,unreasonably
negative,unrelenting
negative,unrelenting
negative,unrelentingly
negative,unreliability
negative,unreliability
negative,unreliable
negative,unresolved
negative,unrest
positive,unrestricted
negative,unruly
negative,unsafe
negative,unsatisfactory
negative,unsavory
positive,unscathed
negative,unscrupulous
negative,unscrupulously
negative,unseemly
positive,unselfish
negative,unsettle
negative,unsettled
negative,unsettling
negative,unsettlingly
negative,unskilled
negative,unsophisticated
negative,unsound
negative,unspeakable
negative,unspeakablely
negative,unspecified
negative,unstable
negative,unsteadily
negative,unsteadiness
negative,unsteady
negative,unsuccessful
negative,unsuccessfully
negative,unsupported
negative,unsure
negative,unsuspecting
negative,unsustainable
negative,untenable
negative,untested
negative,unthinkable
negative,unthinkably
negative,untimely
positive,untouched
positive,untrained
negative,untrue
negative,untrustworthy
negative,untruthful
negative,unusual
negative,unusually
negative,unwanted
negative,unwarranted
negative,unwelcome
negative,unwieldy
negative,unwilling
negative,unwillingly
negative,unwillingness
negative,unwise
negative,unwisely
negative,unworkable
negative,unworthy
negative,unyielding
positive,upbeat
negative,upbraid
positive,upfront
positive,upgrade
negative,upheaval
positive,upheld
positive,uphold
positive,uplift
positive,uplifting
positive,upliftingly
positive,upliftment
positive,upliftment
positive,upright
negative,uprising
negative,uproar
negative,uproarious
negative,uproariously
negative,uproarous
negative,uproarously
negative,uproot
positive,upscale
negative,upset
negative,upset
negative,upsetting
negative,upsetting
negative,upsettingly
positive,upside
positive,upside
positive,upward
positive,urge
negative,urgency
negative,urgency
negative,urgent
negative,urgent
negative,urgently
positive,usable
positive,useful
positive,usefulness
negative,useless
negative,usurp
negative,usurper
positive,utilitarian
positive,utmost
negative,utter
neutral,utterances
neutral,utterances
negative,utterly
positive,uttermost
negative,vagrant
negative,vague
negative,vague
negative,vagueness
negative,vain
negative,vainly
positive,valiant
positive,valiantly
positive,valid
positive,validity
positive,valor
positive,valuable
positive,valuable
positive,value
positive,values
positive,values
negative,vanish
negative,vanity
positive,vanquish
positive,vast
positive,vastly
positive,vastness
negative,vehement
negative,vehemently
positive,venerable
positive,venerably
positive,venerate
negative,vengeance
negative,vengeful
negative,vengefully
negative,vengefulness
negative,venom
negative,venom
negative,venomous
negative,venomously
negative,vent
negative,vent
positive,verifiable
positive,veritable
positive,versatile
positive,versatility
neutral,very
negative,vestiges
negative,vestiges
negative,veto
negative,veto
negative,vex
negative,vex
negative,vexation
negative,vexing
negative,vexingly
positive,viable
positive,viability
positive,vibrant
positive,vibrantly
negative,vice
negative,vicious
negative,viciously
negative,viciousness
negative,victimize
positive,victorious
positive,victory
positive,victory
negative,vie
neutral,view
neutral,view
neutral,view
neutral,viewpoints
neutral,viewpoints
neutral,views
neutral,views
positive,vigilance
positive,vigilant
positive,vigilant
positive,vigorous
positive,vigorously
negative,vile
negative,vileness
negative,vilify
negative,villainous
negative,villainously
negative,villains
negative,villains
negative,villian
negative,villianous
negative,villianously
negative,villify
positive,vindicate
negative,vindictive
negative,vindictively
negative,vindictiveness
positive,vintage
negative,violate
negative,violation
negative,violator
negative,violator
negative,violent
negative,violently
negative,viper
positive,virtue
positive,virtuous
positive,virtuously
negative,virulence
negative,virulent
negative,virulently
negative,virus
negative,virus
positive,visionary
positive,vital
positive,vitality
positive,vitality
positive,vivacious
positive,vivid
neutral,vocal
neutral,vocal
negative,vocally
negative,vociferous
negative,vociferously
negative,void
negative,volatile
negative,volatility
positive,voluntarily
positive,voluntary
negative,vomit
negative,vomit
positive,vouch
positive,vouchsafe
positive,vow
negative,vulgar
positive,vulnerable
positive,vulnerable
negative,wail
negative,wallow
negative,wane
negative,waning
negative,waning
positive,want
negative,wanton
negative,war
negative,war
negative,war-like
negative,war-like
negative,warfare
negative,warlike
positive,warm
positive,warmhearted
positive,warmly
positive,warmth
negative,warning
negative,warning
negative,warp
negative,warped
negative,wary
negative,warily
negative,wariness
negative,waste
negative,waste
negative,wasteful
negative,wastefulness
negative,watchdog
negative,watchdog
negative,wayward
negative,weak
negative,weaken
negative,weakening
negative,weakening
negative,weakness
negative,weakness
negative,weaknesses
negative,weaknesses
positive,wealthy
negative,weariness
negative,wearisome
negative,weary
negative,weary
negative,weary
negative,wedge
negative,wedge
negative,wee
negative,weed
negative,weep
negative,weird
negative,weird
negative,weirdly
positive,welcome
positive,welcome
positive,welcome
positive,welcome
positive,welfare
positive,welfare
positive,well
positive,well
positive,well-being
positive,well-being
positive,well-connected
positive,well-educated
positive,well-established
positive,well-informed
positive,well-intentioned
positive,well-managed
positive,well-positioned
positive,well-publicized
positive,well-received
positive,well-regarded
positive,well-run
positive,well-wishers
positive,well-wishers
positive,wellbeing
positive,wellbeing
negative,whatever
negative,wheedle
neutral,whiff
neutral,whiff
negative,whimper
positive,whimsical
negative,whine
negative,whine
negative,whips
negative,whips
positive,white
positive,wholeheartedly
positive,wholesome
negative,wicked
negative,wickedly
negative,wickedness
positive,wide
positive,wide-open
positive,wide-ranging
negative,widespread
negative,wild
negative,wildly
negative,wiles
positive,will
positive,will
positive,willful
positive,willfully
positive,willing
positive,willingness
positive,willingness
negative,wilt
negative,wily
negative,wince
positive,wink
positive,wink
positive,winnable
positive,winnable
positive,winners
positive,winners
positive,wisdom
positive,wisdom
positive,wise
positive,wise
positive,wisely
positive,wish
positive,wish
positive,wish
positive,wishes
positive,wishes
positive,wishing
positive,wishing
negative,withheld
negative,withhold
positive,witty
negative,woe
negative,woebegone
negative,woeful
negative,woefully
positive,wonder
positive,wonderful
positive,wonderful
positive,wonderfully
positive,wonderous
positive,wonderously
positive,wondrous
positive,woo
positive,workable
positive,world-famous
negative,worn
negative,worn
negative,worried
negative,worriedly
negative,worrier
negative,worries
negative,worries
negative,worrisome
negative,worry
negative,worry
negative,worry
negative,worrying
negative,worryingly
negative,worse
negative,worsen
negative,worsening
positive,worship
negative,worst
positive,worth
positive,worth
positive,worth-while
positive,worthiness
negative,worthless
negative,worthlessly
negative,worthlessness
positive,worthwhile
positive,worthy
neutral,would
negative,wound
negative,wound
negative,wound
negative,wounds
negative,wounds
positive,wow
positive,wow
negative,wreck
negative,wreck
negative,wrangle
negative,wrath
negative,wrest
negative,wrestle
negative,wretch
negative,wretched
negative,wretchedly
negative,wretchedness
negative,writhe
negative,wrong
negative,wrong
negative,wrongful
negative,wrongly
negative,wrought
negative,wrought
positive,wry
negative,yawn
negative,yawn
neutral,yeah
positive,yearn
positive,yearning
positive,yearningly
negative,yelp
positive,yep
positive,yes
positive,youthful
positive,zeal
negative,zealot
negative,zealous
negative,zealously
positive,zenith
positive,zest
